id,random_int,random_float,random_date,category,boolean
3103,302,29.99384897980636,2028-06-29,E,False
3104,531,1.9167887524977778,2028-06-30,D,False
3105,580,43.198937146344086,2028-07-01,D,True
3106,218,3.301193590032725,2028-07-02,B,False
3107,102,95.39367525264088,2028-07-03,B,False
3108,554,20.99180457480515,2028-07-04,E,False
3109,288,78.89270239488795,2028-07-05,B,False
3110,167,77.45720831743648,2028-07-06,C,False
3111,621,,2028-07-07,A,True
3112,36,62.12265304801673,2028-07-08,E,False
3113,744,4.807896848645021,2028-07-09,A,True
3114,741,48.35745857038675,2028-07-10,B,False
3115,353,1.4647127272486737,2028-07-11,D,False
3116,676,92.11438801808418,2028-07-12,E,False
3117,899,97.60860241995717,2028-07-13,B,False
3118,73,22.228276663858527,2028-07-14,C,True
3119,648,20.810603459637278,2028-07-15,E,True
3120,353,75.37201765621296,2028-07-16,E,False
3121,891,25.337939882933448,2028-07-17,D,True
3122,70,89.5076559161845,2028-07-18,E,True
3123,425,57.39291361229822,2028-07-19,D,False
3124,999,,2028-07-20,N,True
3125,708,83.26937463494201,2028-07-21,C,True
3126,781,49.34067004133952,2028-07-22,C,False
3127,561,91.16329137084756,2028-07-23,E,False
3128,828,92.8014236729381,2028-07-24,N,True
3129,642,16.542015212840933,2028-07-25,B,False
3130,956,0.23234061319302723,2028-07-26,D,False
3131,517,98.39309401424022,2028-07-27,C,False
3132,428,90.61375361274794,2028-07-28,D,True
3133,539,5.544523570384142,2028-07-29,B,False
3134,160,83.30342639410699,2028-07-30,C,False
3135,149,45.78049325592066,2028-07-31,C,True
3136,776,25.896160502497523,2028-08-01,A,True
3137,230,87.87465236769299,2028-08-02,B,True
3138,712,19.666723239030727,2028-08-03,B,True
3139,562,94.7299999420067,2028-08-04,A,True
3140,67,20.562148769934108,2028-08-05,D,False
3141,812,61.36831877287435,2028-08-06,A,False
3142,381,22.308633452897485,2028-08-07,B,False
3143,58,54.566866496863476,2028-08-08,D,True
3144,259,68.39751299151413,2028-08-09,C,False
3145,342,19.022793082013756,2028-08-10,A,False
3146,838,,2028-08-11,N,True
3147,130,46.9059744390119,2028-08-12,D,True
3148,727,7.103742140334123,2028-08-13,D,True
3149,172,81.8307817675303,2028-08-14,A,True
3150,770,33.56824006428417,2028-08-15,C,True
3151,614,57.458219755187955,2028-08-16,D,True
3152,209,51.47842349331344,2028-08-17,N,False
3153,803,51.326050457044225,2028-08-18,B,False
3154,354,10.722239420848744,2028-08-19,A,False
3155,471,42.34820092493328,2028-08-20,A,False
3156,798,45.23667592065702,2028-08-21,A,False
3157,116,73.36428403644484,2028-08-22,D,True
3158,264,84.00188319206985,2028-08-23,A,True
3159,662,54.4982278100018,2028-08-24,B,False
3160,812,8.678295406499048,2028-08-25,D,False
3161,442,23.684947059654625,2028-08-26,B,True
3162,548,16.493402685273107,2028-08-27,N,True
3163,453,12.461506318912473,2028-08-28,A,True
3164,845,36.58992986178076,2028-08-29,D,True
3165,477,22.939350215438203,2028-08-30,D,False
3166,287,21.83031118115123,2028-08-31,A,False
3167,303,5.469317457626765,2028-09-01,C,True
3168,311,1.7670044795433881,2028-09-02,C,True
3169,208,10.27682426497818,2028-09-03,B,False
3170,618,17.219747942363306,2028-09-04,A,False
3171,446,43.098372884820314,2028-09-05,A,False
3172,670,51.05202612988447,2028-09-06,E,True
3173,633,14.059191817336558,2028-09-07,N,False
3174,55,42.478334152418626,2028-09-08,C,True
3175,912,34.17488423259273,2028-09-09,A,True
3176,12,18.342364349795602,2028-09-10,B,True
3177,657,0.6840748148363551,2028-09-11,A,False
3178,400,46.70178665217417,2028-09-12,B,False
3179,908,68.56517492651993,2028-09-13,C,True
3180,648,22.627733414380703,2028-09-14,E,False
3181,980,13.180682989667936,2028-09-15,D,True
3182,515,88.70427444469618,2028-09-16,C,False
3183,656,27.502477248779776,2028-09-17,B,True
3184,542,22.361261979266477,2028-09-18,A,True
3185,237,85.70969396099159,2028-09-19,C,False
3186,279,81.71070991667612,2028-09-20,E,False
3187,348,44.83464705246336,2028-09-21,B,True
3188,627,48.92388614277745,2028-09-22,A,False
3189,104,21.774870483402196,2028-09-23,D,True
3190,630,,2028-09-24,B,True
3191,517,57.34318253556611,2028-09-25,A,True
3192,980,9.834492159021313,2028-09-26,D,True
3193,872,44.927454695664984,2028-09-27,A,True
3194,248,94.04971985130108,2028-09-28,D,True
3195,364,95.28343891705843,2028-09-29,D,False
3196,321,23.93322865473586,2028-09-30,D,True
3197,633,62.41134200456544,2028-10-01,A,False
3198,286,47.40762641078577,2028-10-02,D,False
3199,149,87.5685127586106,2028-10-03,B,True
3200,84,27.143086427605322,2028-10-04,E,True
3201,966,0.3702406832416849,2028-10-05,E,True
3202,406,16.25612059314151,2028-10-06,D,False
3203,978,34.952280116939804,2028-10-07,E,True
3204,456,31.57211297704886,2028-10-08,E,True
3205,743,79.1362919122886,2028-10-09,N,True
3206,800,68.05606661388379,2028-10-10,D,False
3207,161,29.955631961489726,2028-10-11,B,False
3208,784,45.774381716621335,2028-10-12,C,False
3209,460,9.555910395833521,2028-10-13,A,True
3210,550,89.81464448201008,2028-10-14,D,False
3211,500,93.54248244485342,2028-10-15,D,False
3212,738,97.98035353809381,2028-10-16,E,False
3213,509,86.85528307858377,2028-10-17,B,False
3214,654,17.39608876962255,2028-10-18,E,False
3215,804,4.6196483201628835,2028-10-19,D,True
3216,481,57.9596727412674,2028-10-20,D,True
3217,663,91.26050268831104,2028-10-21,E,True
3218,114,17.735136165974286,2028-10-22,D,True
3219,749,0.704291462414186,2028-10-23,C,False
3220,578,80.54960460322444,2028-10-24,A,False
3221,361,7.6795684286734005,2028-10-25,A,False
3222,341,41.37060319100304,2028-10-26,A,False
3223,770,67.8887337188785,2028-10-27,C,False
3224,987,23.679758545618014,2028-10-28,D,False
3225,761,8.39625634467267,2028-10-29,E,True
3226,969,77.00212284558286,2028-10-30,B,False
3227,449,63.017508488704145,2028-10-31,D,True
3228,843,98.84904844868048,2028-11-01,C,True
3229,835,34.43080333199593,2028-11-02,C,False
3230,180,6.17623862901997,2028-11-03,A,False
3231,702,,2028-11-04,N,False
3232,407,52.17334188532456,2028-11-05,A,True
3233,666,21.320393138913506,2028-11-06,B,False
3234,196,78.17289890047594,2028-11-07,A,False
3235,466,20.375548584994373,2028-11-08,B,True
3236,311,26.06616548329366,2028-11-09,C,False
3237,262,9.252855436671915,2028-11-10,A,False
3238,419,39.94322790308544,2028-11-11,A,False
3239,406,41.89292239374189,2028-11-12,E,False
3240,939,51.456179034829844,2028-11-13,C,False
3241,143,70.89642671237775,2028-11-14,E,True
3242,342,90.61009286804259,2028-11-15,B,False
3243,316,13.773409888780863,2028-11-16,B,False
3244,101,5.434809834865706,2028-11-17,C,True
3245,244,1.8531233594333285,2028-11-18,B,True
3246,490,14.362137806881625,2028-11-19,C,False
3247,12,65.79494857816259,2028-11-20,B,False
3248,239,72.74770779964966,2028-11-21,D,True
3249,561,78.65057135281222,2028-11-22,A,False
3250,42,24.370821190434267,2028-11-23,D,False
3251,678,30.58948132615199,2028-11-24,C,False
3252,594,48.313464556549945,2028-11-25,C,True
3253,429,6.3183096860226495,2028-11-26,D,False
3254,803,61.114152321124614,2028-11-27,A,False
3255,158,98.37350336757578,2028-11-28,N,True
3256,216,36.08063113780025,2028-11-29,E,False
3257,670,75.2847475091384,2028-11-30,B,False
3258,462,50.0033915569608,2028-12-01,E,False
3259,134,12.781184436038274,2028-12-02,A,False
3260,67,58.223744880258636,2028-12-03,D,True
3261,848,29.987426844406496,2028-12-04,B,True
3262,7,3.4403208453458234,2028-12-05,D,False
3263,948,,2028-12-06,E,False
3264,526,85.89323493247277,2028-12-07,C,False
3265,73,34.47697668998742,2028-12-08,D,False
3266,399,39.02955472127705,2028-12-09,E,True
3267,405,89.10216829672115,2028-12-10,E,True
3268,675,81.36088133673559,2028-12-11,E,True
3269,578,71.49528235517771,2028-12-12,C,False
3270,859,24.879706375314793,2028-12-13,C,False
3271,130,91.02166549666445,2028-12-14,C,False
3272,931,15.441575753921299,2028-12-15,B,True
3273,466,62.67705194172218,2028-12-16,C,True
3274,206,2.88011805465187,2028-12-17,C,True
3275,788,64.37198063249458,2028-12-18,C,True
3276,978,27.714435187335983,2028-12-19,D,True
3277,768,44.967697718372,2028-12-20,C,False
3278,266,34.52645520570531,2028-12-21,N,False
3279,537,17.27567562462099,2028-12-22,E,False
3280,962,62.198079009387406,2028-12-23,D,True
3281,793,88.19755551406074,2028-12-24,A,False
3282,253,95.90842422824034,2028-12-25,C,False
3283,822,19.234636315391505,2028-12-26,E,True
3284,289,71.73727740629734,2028-12-27,E,True
3285,164,66.43393666056822,2028-12-28,D,False
3286,95,34.33777895745725,2028-12-29,A,False
3287,782,1.9099199353725838,2028-12-30,B,True
3288,833,68.97912473128662,2028-12-31,E,False
3289,110,94.54948605595001,2029-01-01,E,False
3290,336,63.21201219156514,2029-01-02,E,True
3291,822,43.52927241876341,2029-01-03,E,False
3292,238,52.515389411162836,2029-01-04,N,True
3293,381,19.962880765991752,2029-01-05,A,True
3294,436,,2029-01-06,E,False
3295,899,74.64198300098491,2029-01-07,B,False
3296,483,14.551730038742495,2029-01-08,B,False
3297,937,87.7978382499659,2029-01-09,C,True
3298,902,26.918973947330528,2029-01-10,E,False
3299,25,98.22560609366148,2029-01-11,E,True
3300,653,38.290301403724584,2029-01-12,E,True
3301,117,17.788405873449964,2029-01-13,E,False
3302,482,35.17201113456523,2029-01-14,E,False
3303,392,44.01803286971931,2029-01-15,B,False
3304,917,6.930777303829483,2029-01-16,A,False
3305,994,57.82183812232895,2029-01-17,A,True
3306,964,59.76324398689003,2029-01-18,C,False
3307,537,73.89304553494722,2029-01-19,B,True
3308,79,2.9169892290743293,2029-01-20,E,False
3309,580,54.123821443383015,2029-01-21,A,False
3310,173,5.290743327066439,2029-01-22,D,False
3311,956,70.11442199666534,2029-01-23,D,True
3312,12,5.572798570098447,2029-01-24,D,False
3313,800,91.17278483416327,2029-01-25,E,True
3314,128,70.20825668844965,2029-01-26,E,False
3315,608,50.73897650851571,2029-01-27,C,False
3316,92,44.15039232811749,2029-01-28,N,True
3317,653,13.067263041326239,2029-01-29,C,True
3318,543,29.09993895646631,2029-01-30,D,False
3319,846,86.89591050208962,2029-01-31,E,False
3320,532,90.4452811562494,2029-02-01,D,True
3321,658,0.07477083705310639,2029-02-02,C,False
3322,989,59.41363914775513,2029-02-03,E,True
3323,828,71.93006090251136,2029-02-04,B,False
3324,447,61.87469824576063,2029-02-05,A,True
3325,390,8.167976486635398,2029-02-06,A,True
3326,672,21.772489879890223,2029-02-07,C,True
3327,861,25.034026738138603,2029-02-08,D,True
3328,43,83.17246313050897,2029-02-09,B,True
3329,254,46.31994363089205,2029-02-10,E,False
3330,130,48.68282119412368,2029-02-11,D,False
3331,60,93.48930465545085,2029-02-12,C,False
3332,663,63.70858888547155,2029-02-13,D,False
3333,467,89.86677015526638,2029-02-14,C,False
3334,287,45.650885534153296,2029-02-15,A,False
3335,517,14.943625851829424,2029-02-16,A,False
3336,467,92.99355940740857,2029-02-17,D,False
3337,930,45.87051156675383,2029-02-18,B,False
3338,778,18.163142187882187,2029-02-19,E,True
3339,345,30.239574030392223,2029-02-20,C,False
3340,642,5.080258968894224,2029-02-21,E,False
3341,382,46.830059145638515,2029-02-22,A,False
3342,779,85.31281719102365,2029-02-23,B,False
3343,690,93.35804560066893,2029-02-24,B,True
3344,253,93.26022075036437,2029-02-25,E,True
3345,927,12.523002562874675,2029-02-26,A,True
3346,56,38.205388251105695,2029-02-27,E,False
3347,463,2.822875965070637,2029-02-28,D,False
3348,457,85.51653449714728,2029-03-01,B,False
3349,983,35.87557620212738,2029-03-02,B,False
3350,83,63.11170278922348,2029-03-03,N,True
3351,905,71.48984380772886,2029-03-04,A,False
3352,99,42.98446697431554,2029-03-05,B,True
3353,149,30.6442336550243,2029-03-06,C,False
3354,329,96.22129101159447,2029-03-07,C,True
3355,156,96.44882250238543,2029-03-08,A,True
3356,190,28.943636803002192,2029-03-09,N,True
3357,494,47.962509674445805,2029-03-10,E,True
3358,883,97.28441586600223,2029-03-11,A,False
3359,263,0.48684076555032263,2029-03-12,E,False
3360,80,41.26782483791492,2029-03-13,A,True
3361,400,10.045754968096842,2029-03-14,C,False
3362,764,50.91579655626026,2029-03-15,D,False
3363,609,2.466995454048715,2029-03-16,C,True
3364,260,40.68984313906279,2029-03-17,D,False
3365,772,22.069907478533512,2029-03-18,E,False
3366,615,,2029-03-19,A,False
3367,552,99.59936491006997,2029-03-20,B,True
3368,785,80.05361051267477,2029-03-21,B,False
3369,101,84.56420916244214,2029-03-22,D,True
3370,359,63.526498735908085,2029-03-23,D,True
3371,380,4.155984827225856,2029-03-24,C,True
3372,820,20.679767604414412,2029-03-25,B,False
3373,221,92.5064556447055,2029-03-26,C,False
3374,820,36.61131179287512,2029-03-27,E,False
3375,420,10.363672648079557,2029-03-28,B,True
3376,124,70.2405365866202,2029-03-29,N,False
3377,422,29.945772393425464,2029-03-30,A,True
3378,231,,2029-03-31,C,False
3379,690,99.79774555582604,2029-04-01,D,True
3380,63,85.81389250266544,2029-04-02,B,False
3381,485,40.793781836784106,2029-04-03,C,False
3382,628,98.02612078164991,2029-04-04,D,False
3383,703,65.01132234192136,2029-04-05,A,True
3384,574,74.20224518797602,2029-04-06,B,True
3385,768,3.151304308221159,2029-04-07,E,False
3386,483,12.16052593480571,2029-04-08,A,True
3387,519,63.308512649623836,2029-04-09,D,True
3388,155,89.90239826494839,2029-04-10,B,True
3389,92,62.374372608759565,2029-04-11,B,False
3390,982,13.402489431899179,2029-04-12,A,False
3391,526,11.576004624632464,2029-04-13,B,False
3392,455,84.41858958240816,2029-04-14,N,True
3393,741,13.930233870791431,2029-04-15,A,False
3394,598,52.02319605040254,2029-04-16,E,True
3395,645,,2029-04-17,A,True
3396,510,,2029-04-18,A,False
3397,183,,2029-04-19,E,False
3398,386,68.91814104275167,2029-04-20,D,False
3399,574,34.14694066084424,2029-04-21,C,True
3400,731,21.560976524304476,2029-04-22,C,True
3401,405,81.3710270757308,2029-04-23,E,False
3402,246,,2029-04-24,D,True
3403,742,,2029-04-25,B,False
3404,591,96.82088408629055,2029-04-26,E,False
3405,661,14.785243786238379,2029-04-27,C,False
3406,650,94.08762674947089,2029-04-28,D,False
3407,471,18.289305306866865,2029-04-29,A,False
3408,826,56.74432080232295,2029-04-30,D,False
3409,888,37.70077119587446,2029-05-01,D,False
3410,423,96.4928601501826,2029-05-02,C,True
3411,901,27.35420290019369,2029-05-03,C,False
3412,65,39.96580020857537,2029-05-04,N,False
3413,13,98.28601178554204,2029-05-05,B,True
3414,213,53.64703911884732,2029-05-06,E,True
3415,986,50.26301156212535,2029-05-07,A,False
3416,242,25.77784882039913,2029-05-08,B,False
3417,493,70.13635603104414,2029-05-09,C,True
3418,213,1.4372951777777643,2029-05-10,D,False
3419,693,4.951262970229353,2029-05-11,E,True
3420,338,59.935858713580274,2029-05-12,B,False
3421,997,34.16745738184541,2029-05-13,D,True
3422,173,95.33163722009606,2029-05-14,D,False
3423,672,90.31906907227857,2029-05-15,B,False
3424,164,71.37062586767073,2029-05-16,A,False
3425,465,81.81455811278013,2029-05-17,A,False
3426,995,66.73318496676933,2029-05-18,E,False
3427,497,12.558210271016069,2029-05-19,A,True
3428,700,76.55433696892027,2029-05-20,E,True
3429,395,21.01919687188464,2029-05-21,C,True
3430,703,32.344285510019674,2029-05-22,B,True
3431,917,81.92342121024203,2029-05-23,D,False
3432,308,53.65256083934482,2029-05-24,E,False
3433,768,85.99407141834092,2029-05-25,A,False
3434,183,21.30353198432642,2029-05-26,E,False
3435,629,,2029-05-27,E,False
3436,794,8.379097254826162,2029-05-28,A,True
3437,510,64.30609935400297,2029-05-29,A,True
3438,708,76.25340377755347,2029-05-30,B,True
3439,546,58.49308939787217,2029-05-31,D,False
3440,564,26.623150149881024,2029-06-01,B,True
3441,624,3.134266885886672,2029-06-02,B,False
3442,764,11.944888396428578,2029-06-03,A,False
3443,594,62.23029790740262,2029-06-04,A,False
3444,744,93.44202168425137,2029-06-05,D,False
3445,227,20.65344039720064,2029-06-06,E,False
3446,745,73.50261491050988,2029-06-07,B,True
3447,733,86.64510632490415,2029-06-08,D,True
3448,436,,2029-06-09,B,True
3449,925,66.92657958436577,2029-06-10,E,True
3450,422,81.50153166761481,2029-06-11,B,False
3451,554,26.06751577405936,2029-06-12,C,False
3452,21,,2029-06-13,D,False
3453,554,0.06275166284561706,2029-06-14,A,False
3454,397,,2029-06-15,B,True
3455,625,91.75448945963448,2029-06-16,D,True
3456,105,,2029-06-17,D,True
3457,192,7.907602097664812,2029-06-18,B,False
3458,17,44.750288969950816,2029-06-19,A,False
3459,120,10.189175397155282,2029-06-20,N,False
3460,393,1.5920267262798604,2029-06-21,B,True
3461,425,61.61829652125973,2029-06-22,D,True
3462,129,96.08294170801884,2029-06-23,A,True
3463,130,90.28680234321502,2029-06-24,B,True
3464,572,69.67548149354043,2029-06-25,B,False
3465,560,9.664058416487142,2029-06-26,B,True
3466,29,27.416403767230012,2029-06-27,D,False
3467,97,32.005672688529096,2029-06-28,N,False
3468,10,76.31500577455613,2029-06-29,D,True
3469,242,80.22491792351141,2029-06-30,C,True
3470,826,,2029-07-01,N,False
3471,956,,2029-07-02,D,False
3472,232,4.450903927617134,2029-07-03,A,True
3473,789,28.9136718418761,2029-07-04,C,False
3474,284,45.12851771776399,2029-07-05,E,True
3475,715,11.698304638525759,2029-07-06,B,True
3476,759,45.326746075502136,2029-07-07,D,False
3477,802,85.31758122578003,2029-07-08,C,False
3478,776,58.13210197250533,2029-07-09,C,True
3479,955,7.892985503841232,2029-07-10,A,True
3480,726,19.167131883027434,2029-07-11,A,False
3481,200,47.45443501585562,2029-07-12,B,False
3482,945,36.148714982181204,2029-07-13,A,False
3483,79,35.87270195460987,2029-07-14,D,False
3484,913,52.92674481435902,2029-07-15,N,True
3485,956,58.43959215894574,2029-07-16,D,False
3486,855,79.6861570276191,2029-07-17,E,True
3487,856,34.096656346248466,2029-07-18,D,False
3488,173,80.54662830405867,2029-07-19,A,False
3489,467,33.86112291126325,2029-07-20,A,True
3490,581,5.543298894123383,2029-07-21,D,False
3491,416,55.41876510047912,2029-07-22,C,False
3492,940,58.790232489481454,2029-07-23,C,False
3493,449,,2029-07-24,C,False
3494,87,72.60613260624744,2029-07-25,B,False
3495,101,91.77726524944396,2029-07-26,E,False
3496,8,90.83472102430096,2029-07-27,N,True
3497,845,60.457411025824214,2029-07-28,B,True
3498,200,52.77620653364475,2029-07-29,C,True
3499,505,55.74409671635999,2029-07-30,N,True
3500,87,97.83308076772478,2029-07-31,B,False
3501,43,,2029-08-01,A,True
3502,385,10.626590479239583,2029-08-02,C,True
3503,621,77.84284067813999,2029-08-03,B,True
3504,435,17.053804889822587,2029-08-04,A,True
3505,408,44.73505490056257,2029-08-05,C,False
3506,483,21.045967217653427,2029-08-06,E,False
3507,664,68.95830655332298,2029-08-07,C,False
3508,17,87.73097361930357,2029-08-08,E,True
3509,645,29.036188536668096,2029-08-09,E,False
3510,148,8.201074120818763,2029-08-10,E,False
3511,277,29.849309807496326,2029-08-11,D,True
3512,232,67.23618579321943,2029-08-12,D,False
3513,826,32.876012755445,2029-08-13,E,False
3514,927,27.811216755380343,2029-08-14,A,True
3515,366,18.443519058426496,2029-08-15,E,False
3516,228,49.75164268744335,2029-08-16,B,True
3517,651,27.59488281571876,2029-08-17,N,True
3518,436,73.10103491394831,2029-08-18,D,False
3519,399,7.662240199220271,2029-08-19,D,False
